CaseID, Init.Err, Res.Err
7,5.84787,0.0294288
6,14.0504,10.8852
6,8.2295,0.211319
10,12.0186,0.0507528
5,6.43408,0.101321
9,7.27996,0.0561334
4,6.48034,0.0791682
3,7.61524,0.0329704
10,11.618,0.0956318
5,8.24367,0.0841132
8,6.43603,0.034195
3,9.21845,4.73706
3,9.21845,0.0593999
8,5.83265,0.0491614
4,8.30294,0.0541665
6,8.83166,0.117474
4,9.72051,0.0471505
2,13.2,14.7437
2,8.20003,0.0680858
9,12.3355,1.47521
5,12.466,2.51723
2,12,16.0149
2,12,13.8832
5,7.43941,0.0859199
5,8.24367,0.0667309
4,6.07532,0.0165478
5,9.65112,0.108508
10,12.0186,1.24679
9,12.9421,0.0665461
5,11.4607,0.171511
6,14.0504,17.648
8,11.8664,0.861441
5,9.85219,0.0716611
8,9.85516,0.0670455
3,12.2245,5.74874
7,10.2842,11.7245
3,14.0281,16.0266
6,14.0504,13.1513
9,12.1333,0.24532
1,11.8173,0.224762
2,6.80002,0.0297049
1,11.617,0.0952726
1,12.6185,0.0630614
3,5.61123,0.0528602
2,9.80003,0.202941
6,10.036,-1
7,7.86438,0.0541953
7,5.84787,0.0654104
3,8.81765,0.0451415
10,12.4192,0.0345676
6,9.2331,0.28856
3,12.8257,6.49426
1,8.81293,0.0686288
6,10.6381,-1
5,6.83621,0.281868
6,7.2259,0.161451
1,10.8159,0.197131
5,11.2596,0.340408
1,5.60823,0.0773131
1,9.01323,0.100018
9,10.3133,0.115546
8,12.6709,0.135607
9,9.90883,0.0906521
6,10.4374,0.136365
6,12.2439,0.436028
1,10.0147,0.0298326
9,8.29106,0.0820087
6,8.63094,0.0649367
4,11.9481,12.1933
4,12.5557,-1
8,7.84391,0.0951687
8,9.65404,0.0334281
6,12.6453,8.93135
3,6.01203,-1
6,13.4482,11.0596
1,8.21205,-1
10,12.6195,0.0516765
5,7.84154,0.134822
2,5.60002,0.0359686
4,7.89792,0.0724377
6,10.4374,0.0446246
2,8.80003,0.0315406
2,9.20003,0.0729198
10,5.40836,0.0599413
7,13.5106,13.8846
6,10.4374,0.273895
4,8.10043,0.0409812
10,7.21115,0.0997754
3,14.0281,-1
5,8.6458,0.127816
1,8.61264,0.13546
1,12.0176,0.0774734
10,6.00929,0.0986472
9,12.7399,14.328
10,7.81207,0.0353422
1,11.8173,0.272213
1,10.215,0.112134
2,7.20003,0.0613205
1,12.4182,0.153344
1,9.8144,0.132278
10,11.4176,0.152179
4,7.4929,0.0126759
4,9.31549,0.037257
6,11.441,5.46387
10,6.00929,0.0760551
9,6.26885,0.0212024
7,10.0825,0.51187
3,10.6213,0.477359
5,8.84686,0.0396451
6,7.62734,0.176077
9,9.30217,0.0506841
4,10.7331,0.0504153
6,6.02158,0.261433
5,11.8628,7.93574
2,12,-1
6,6.2223,0.178012
10,6.40991,0.0448838
5,10.6564,0.0384301
1,11.617,0.133944
2,9.60003,0.0365368
2,8.20003,0.0173663
2,6.20002,0.0598536
3,6.21243,0.0118047
10,11.8183,4.94885
7,7.25943,0.0757725
3,10.8217,8.37907
4,13.9732,11.909
9,10.3133,0.126513
10,8.01238,0.0605653
1,11.617,0.0974318
2,10.8,7.84955
7,11.8974,0.481099
4,8.50545,0.0525477
9,6.26885,0.0454452
1,13.8203,0.32529
2,7.00002,0.0172131
7,11.8974,0.458635
5,12.6671,8.99286
10,13.4207,19.3504
6,13.0468,5.24499
1,11.8173,0.269964
10,5.60867,0.0308466
9,9.30217,0.0395893
2,10.2,7.54157
8,11.263,0.346466
3,13.2265,9.81654
6,10.8389,0.145661
10,11.618,0.0578437
3,13.6273,0.84452
6,8.2295,0.49335
7,9.07428,0.0663468
5,7.23834,0.0369499
9,11.5266,0.0628122
3,13.2265,3.66248
9,10.5155,0.0317218
6,11.2403,0.152844
1,9.21352,0.109698
2,13.4,4.53065
5,6.83621,0.0582632
1,7.61117,0.0588091
9,7.6844,0.0780912
8,10.6597,0.259695
7,6.65448,0.0199639
8,10.0563,0.128232
10,8.413,0.0474314
3,14.0281,12.6535
4,10.7331,0.0955533
1,10.8159,0.0249911
5,9.04793,0.105214
3,10.0201,4.73737
9,9.90883,0.110667
7,6.25117,-1
1,9.01323,0.0566043
5,10.2543,0.0546004
2,8.60003,0.0547906
10,7.81207,0.0717433
8,5.22927,-1
4,12.9607,0.430878
8,11.6653,-1
10,10.8167,0.0613617
10,6.00929,0.0859995
7,11.4941,0.0516357
10,10.2158,0.114545
8,12.4698,11.7272
7,5.64622,0.0402742
1,9.21352,0.0285986
7,8.26768,0.126556
9,14.1555,5.18868
6,6.02158,0.0756
3,6.81364,0.182808
5,5.22769,0.0913442
6,12.4446,15.5436
4,13.9732,0.332753
8,6.83828,0.0894747
9,11.7288,0.287497
4,11.5431,0.0339311
2,12.2,22.8974
10,6.00929,0.121156
5,6.43408,0.307975
9,11.5266,0.721465
2,11.6,0.024699
7,8.46933,0.0786586
4,11.1381,0.0368471
7,12.3007,7.35655
8,12.0675,0.124847
1,9.41381,0.0768192
10,12.2189,12.577
8,7.0394,0.0575545
7,7.66273,0.137876
6,12.2439,12.8457
3,12.4249,3.6668
4,9.518,0.126597
9,8.49328,-1
7,10.4858,0.0638404
3,5.81163,0.0421017
5,10.4554,0.232731
8,13.0732,11.9632
8,8.64841,-1
3,10.2205,3.66811
10,7.81207,0.0382262
9,6.06663,0.0483601
7,9.07428,0.118343
3,6.81364,0.0311065
3,13.8277,14.375
6,7.42662,0.0428738
2,8.60003,0.0777353
2,10.4,0.187937
1,7.41088,0.164016
4,9.11298,0.0679518
8,9.85516,0.0643526
9,10.9199,0.0543288
9,14.1555,0.712174
6,6.62374,0.0178214
8,7.84391,0.0798193
9,6.67329,0.0573239
7,6.45282,0.152738
7,7.86438,0.0355863
3,11.4229,6.79536
10,9.61486,0.0588915
3,10.0201,12.9436
3,9.01805,0.0474627
2,7.20003,0.0190814
7,12.099,12.8755
6,10.6381,0.192734
6,6.62374,0.0276086
4,12.7582,5.85439
2,11.6,7.0462
2,11,0.993613
7,12.5023,0.190309
2,8.80003,0.0676482
10,13.4207,-1
7,11.6957,0.387553
5,12.0639,5.62236
4,10.9356,0.0667812
5,8.0426,0.0922236
6,11.2403,0.193544
8,10.0563,0.0694389
4,12.1506,0.0413477
5,13.0692,15.858
10,6.00929,0.0180813
8,7.64278,0.0587227
10,11.4176,0.0249753
3,12.0241,6.09554
9,6.47107,0.0691778
4,12.5557,16.9021
5,13.2703,18.143
1,12.0176,0.0371501
5,11.8628,3.91184
1,7.01029,0.0651284
9,8.6955,0.0678039
5,5.22769,0.0621271
4,14.1757,19.8353
9,11.7288,0.182631
7,6.85613,0.0662016
5,6.43408,0.335069
5,13.6724,0.447987
1,7.41088,-1
4,10.328,0.0421105
3,7.81564,0.117934
3,6.81364,0.0381448
10,7.21115,0.106058
9,13.5488,0.609229
1,6.20911,0.0580522
5,7.03728,0.173523
5,7.23834,0.0560565
8,13.4754,0.304805
9,7.6844,0.0535934
4,12.3532,0.0902568
6,7.62734,0.11243
10,11.8183,15.811
1,8.61264,0.116012
5,13.6724,17.8027
6,11.441,1.42527
9,11.5266,-1
1,13.2194,1.72201
1,5.80852,0.157945
7,8.67098,0.11577
2,12.4,15.8952
5,6.83621,0.090407
2,7.20003,0.0613205
6,7.82806,0.0877093
6,11.441,8.84766
9,9.50439,0.119627
1,13.0191,0.0679477
2,7.00002,0.0390722
10,8.61331,-1
1,11.2165,0.0583559
5,11.6618,0.153739
6,6.2223,0.0595397
9,12.9421,0.313722
4,13.1632,0.0518304
2,9.60003,0.0935644
4,11.7456,13.9268
2,10.6,10.1659
7,6.45282,0.0291458
5,7.84154,0.105849
8,5.83265,0.0728392
8,6.03377,0.0298152
4,9.92302,0.105297
6,5.21871,0.0790666
2,11.8,0.224794
3,12.4249,12.8738
1,9.41381,0.195246
2,9.00003,0.250108
5,11.4607,0.0588372
6,13.2475,11.8706
8,12.2687,17.0079
3,13.6273,-1
5,12.466,0.434872
6,6.82446,0.131248
7,5.64622,0.0308218
4,12.7582,0.146612
6,9.63454,0.076467
1,9.01323,0.122601
8,9.85516,0.335936
3,9.41885,5.9623
6,10.8389,0.221513
4,8.91047,0.104009
3,8.81765,0.0325084
7,13.309,20.1734
6,13.4482,9.5065
5,13.0692,9.32041
10,9.81517,0.221846
6,9.43382,0.251833
10,10.8167,0.131923
2,7.80003,0.0914844
2,8.80003,0.103514
5,10.0533,0.186055
8,10.2574,0.164127
10,10.2158,0.048486
1,12.6185,14.7121
7,7.86438,0.0890205
6,5.62015,0.149974
9,12.1333,0.403057
4,7.08787,-1
7,9.47759,0.161893
9,12.7399,1.33918
6,12.4446,0.235957
1,14.0206,0.0765332
4,8.30294,0.0554709
5,6.63515,0.1872
3,13.2265,11.4999
6,5.82087,0.190107
6,11.441,0.267296
1,13.0191,-1
9,6.06663,0.140064
6,8.83166,0.014691
3,13.6273,1.75534
8,9.05066,0.0422757
10,13.0201,11.6712
3,8.01604,0.0443373
2,7.60003,0.019214
9,5.25775,0.0392395
9,10.111,0.0305022
5,9.45006,0.0616846
2,6.80002,0.0405442
4,11.9481,0.0820799
10,9.81517,-1
3,7.81564,0.0400348
6,9.2331,0.079515
6,13.2475,16.5262
9,9.30217,0.0584225
10,9.41455,0.114316
5,11.6618,0.22419
5,12.265,-1
6,9.2331,0.171302
5,12.466,10.2364
2,11.6,10.0665
7,7.05778,0.0616111
1,6.6097,0.0497953
8,9.45291,0.0291724
8,6.43603,0.0725387
2,11.6,21.2252
7,12.9056,0.0791802
5,8.0426,0.0441834
10,12.2189,6.37483
6,8.43022,0.0258372
2,10.4,0.316085
10,11.017,0.0587644
2,11.6,15.1228
3,8.41685,0.0218439
7,13.7123,-1
2,9.40003,0.0324225
4,12.3532,0.0356036
8,10.4585,0.0841127
4,7.4929,0.0201963
2,11.4,12.1955
6,5.41943,0.0366951
6,7.62734,0.0283105
5,10.6564,0.059923
2,5.60002,0.0772731
10,5.40836,0.12693
2,7.20003,0.0530652
9,5.66219,0.0629282
4,9.518,0.0947021
5,13.8735,9.33163
3,9.21845,0.0174641
10,7.41146,0.0197124
3,12.6253,1.79313
3,13.4269,12.354
4,13.5682,1.42906
10,11.017,0.0328921
1,12.6185,0.0632267
5,5.22769,0.184803
8,8.64841,0.0781507
10,6.40991,0.0153059
5,9.04793,0.0855697
8,11.4642,5.21871
2,13.4,8.57001
6,13.6489,13.162
8,6.83828,0.073417
4,9.11298,0.0748658
4,11.3406,0.0300334
4,12.7582,0.468488
2,8.20003,0.0805752
10,10.8167,0.0688845
9,7.88662,0.0559025
8,13.0732,0.375817
3,7.21444,0.0747896
4,5.87281,0.0504786
9,7.88662,0.0524285
10,9.81517,0.0263909
6,6.02158,0.136947
2,10.8,5.54134
9,6.47107,0.0437713
8,11.4642,13.1115
3,5.21043,0.0301038
3,5.61123,-1
4,6.07532,0.0295306
9,6.06663,0.0984608
2,7.80003,0.107238
9,6.47107,0.0542741
5,9.45006,0.0956947
6,7.02518,0.0524193
8,10.2574,0.107981
1,10.215,0.0501676
5,12.0639,-1
6,6.42302,0.171023
5,8.6458,0.0691508
1,14.0206,8.07562
8,12.2687,0.071082
8,7.84391,0.0378626
10,12.6195,-1
7,9.88089,-1
7,9.67924,0.177296
7,6.04952,0.115159
9,9.09995,0.0704087
1,10.215,0.121875
6,9.63454,0.115351
3,13.4269,-1
5,10.0533,0.138427
8,12.8721,0.585984
9,11.3244,0.0601528
9,13.1444,1.0412
4,7.29038,0.124074
7,5.24292,0.0327192
5,9.45006,0.190416
8,6.2349,0.0710015
9,10.7177,0.0703378
1,13.8203,0.759519
10,10.6164,0.0782249
9,9.90883,0.11141
1,11.4168,22.3151
3,11.8237,0.238243
1,9.61411,0.0455906
5,7.43941,0.0859539
9,13.3466,2.75334
8,13.6766,0.68633
2,11.6,0.175244
7,6.45282,0.0767826
10,12.6195,3.8913
9,11.931,0.0536888
6,8.2295,0.0745018
10,7.01084,0.0453315
1,8.01176,0.0398964
5,11.4607,0.29224
7,9.67924,0.672962
9,13.3466,0.125501
3,6.41283,0.152435
7,13.309,0.614316
6,7.82806,0.135007
6,9.43382,0.39195
7,9.88089,0.137132
9,10.3133,0.0874129
2,7.80003,0.044199
1,8.41234,0.098865
3,11.6233,3.95261
1,13.4197,0.0315983
2,12.2,2.25355
2,7.00002,0.0338938
1,7.61117,0.16167
7,8.06603,0.0400946
4,12.1506,0.100507
2,7.20003,0.104006
10,13.2204,17.5244
4,7.89792,0.0494942
1,8.81293,0.0407446
2,5.20002,0.0435763
3,8.61725,0.0485523
10,14.0217,21.3223
2,11,0.139173
9,11.931,0.085311
4,9.72051,0.0313037
8,12.8721,0.186067
1,6.80999,0.149512
1,13.0191,0.0566274
3,12.6253,7.7744
1,7.41088,0.122797
5,12.265,0.128319
5,12.466,9.18763
1,11.617,0.88272
9,6.87551,0.120343
1,12.8188,0.38276
7,10.2842,0.0497168
10,5.40836,0.0871838
2,11.8,15.1753
7,11.8974,12.5745
4,10.1255,0.0240453
1,5.20764,0.0365637
9,11.3244,0.0484017
5,13.8735,0.170237
10,7.41146,0.0752813
7,13.309,14.8285
10,12.4192,0.11327
2,5.20002,0.0188303
2,11.2,15.247
6,7.62734,0.135041
5,7.64047,0.0981227
3,8.21644,0.0671982
6,11.0396,15.8723
8,5.22927,0.0903352
8,10.2574,0.0463579
7,8.46933,0.0344158
5,6.03195,0.098535
5,7.84154,0.215934
7,8.46933,0.0356591
1,8.61264,0.0184184
9,5.25775,0.0302009
8,5.83265,0.0628719
10,5.80898,0.0496675
1,6.6097,0.0441229
10,5.40836,0.0678914
10,7.01084,0.0332503
2,8.60003,0.104461
5,12.8682,0.334296
8,11.8664,9.08814
9,8.89772,0.0446421
2,10.2,0.484531
1,9.8144,0.0943923
9,9.50439,0.0547795
4,9.11298,0.0307382
10,5.80898,0.0984809
9,7.27996,0.0813953
1,12.4182,0.160282
8,11.8664,9.49367
8,6.2349,0.0366776
6,10.6381,0.0528467
9,6.06663,0.0550721
9,8.08884,0.0449279
7,13.7123,20.898
1,7.01029,0.0525064
1,8.01176,0.0515901
2,8.00003,0.0557717
7,7.25943,-1
4,11.9481,0.0997102
3,13.6273,7.24584
3,5.41083,0.033274
8,7.24053,0.0839318
1,10.8159,0.0660944
2,6.20002,0.0820002
3,7.81564,0.0240191
5,7.43941,0.111366
2,12.8,12.0108
2,10,0.142487
5,5.62982,0.0739648
9,5.66219,0.0228575
2,8.00003,0.0855835
1,13.62,0.12352
4,10.328,0.0243276
2,9.00003,0.119627
8,7.24053,0.0803449
1,10.215,0.0546109
4,9.11298,0.120894
10,6.81053,0.0426143
7,10.0825,0.16325
5,8.44473,0.0372377
3,8.21644,0.0283754
10,5.20805,0.0967031
9,8.08884,0.0740146
6,5.82087,0.0836287
8,12.2687,5.72027
2,12,18.6113
9,12.1333,0.0911006
7,8.67098,0.0834803
8,10.4585,0.0526818
6,13.0468,12.1665
3,12.2245,7.06911
7,11.0908,0.103466
3,5.61123,0.0393897
3,11.8237,4.51398
3,10.8217,6.78521
5,6.23302,0.0658864
7,7.05778,0.0238297
1,8.61264,0.0906825
3,8.61725,0.0383234
1,9.8144,0.146206
2,11,16.9409
4,13.7707,0.519569
10,13.8214,-1
10,6.61022,0.0131261
10,11.4176,0.194537
8,6.43603,0.0791351
8,5.4304,0.0450578
10,8.61331,0.0410053
3,6.61323,0.0664819
2,12,17.4217
4,12.5557,0.0962698
1,7.61117,0.0950625
6,12.0432,5.45146
1,11.0162,0.0920264
9,10.111,0.109534
8,6.43603,0.0416284
2,11,8.23254
3,12.2245,4.24852
7,12.3007,10.1684
3,7.01404,0.0474567
7,12.704,0.236863
1,9.61411,0.0555341
5,12.8682,12.533
1,8.81293,0.105524
7,8.87263,0.0474967
8,10.6597,0.0603486
3,10.4209,7.60898
1,6.00882,0.0581095
5,11.4607,11.2052
4,10.1255,0.114451
2,10.2,0.110234
7,5.24292,0.00955512
4,6.48034,0.0521486
10,11.618,0.167808
10,7.81207,0.0179343
6,7.62734,0.0696075
5,7.23834,0.0704726
10,9.61486,0.0602433
1,8.41234,0.184841
1,14.0206,14.2761
10,7.61176,0.0931165
4,9.31549,0.0285191
9,9.70661,0.0248717
3,5.41083,0.0998106
6,13.0468,11.393
5,8.44473,0.0460525
10,13.2204,16.3787
4,11.5431,0.0725152
6,11.6417,10.2582
10,9.81517,0.0528811
6,7.82806,0.0270585
9,11.931,0.062142
6,8.02878,0.0473936
7,12.099,0.500088
8,12.8721,0.963745
7,11.8974,19.2966
7,12.9056,7.56174
1,10.6156,0.0208714
3,11.6233,0.442225
1,6.6097,0.0195885
9,11.1222,0.0347099
8,6.83828,0.0949465
7,7.05778,-1
10,13.4207,20.8826
10,10.8167,0.111454
3,8.81765,0.0475537
7,6.04952,0.0584005
10,12.8198,9.08945
4,7.4929,0.0450118
2,12.6,0.26071
8,13.4754,0.423486
5,12.6671,10.2942
7,10.6875,0.0828641
9,13.751,7.54944
10,8.413,0.0156569
5,9.04793,0.113761
8,11.8664,0.102677
1,12.8188,0.134782
6,13.0468,5.88752
8,10.2574,0.0882075
10,14.0217,0.968249
8,13.0732,20.0127
3,7.81564,0.0165252
4,7.4929,-1
9,12.7399,2.04745
1,9.8144,0.103009
3,13.4269,7.77261
7,6.45282,0.0813018
3,13.0261,15.7373
7,12.9056,14.2837
6,6.2223,0.103996
6,12.6453,3.46646
8,13.8777,15.7534
3,10.2205,0.397639
2,11.2,22.1106
10,5.60867,0.00769916
1,6.40941,0.056667
1,9.8144,0.118425
1,8.01176,0.129903
10,10.0155,0.0106213
10,12.4192,6.48361
6,6.42302,0.195442
6,5.62015,0.0567574
7,13.309,14.1701
10,7.81207,0.0480596
10,6.00929,0.0325462
6,7.2259,0.00622174
6,10.6381,-1
8,8.04503,0.128132
3,8.61725,0.011765
8,13.2743,28.0251
9,13.751,4.53487
7,10.0825,0.018857
8,13.2743,0.245941
7,9.67924,0.041603
2,10,4.68469
6,10.8389,0.211755
3,10.2205,0.0336145
5,12.6671,0.28471
4,13.7707,17.9649
1,8.21205,0.0365432
8,7.64278,0.0279104
10,5.40836,0.0662419
6,11.0396,13.4421
10,9.21424,0.044981
7,5.44457,0.059552
3,7.01404,0.0428653
3,7.01404,0.0309019
5,7.64047,0.0234347
1,7.81146,0.11586
10,9.01393,0.085266
3,6.01203,0.0309899
5,7.43941,0.102213
7,10.2842,0.0803369
9,10.7177,0.102698
4,10.5306,0.0780318
8,7.44165,0.0319473
6,9.63454,0.117245
2,6.20002,0.079482
9,8.49328,0.0446546
5,12.265,2.80894
1,10.0147,0.0864674
10,11.017,0.0848413
3,6.01203,0.0808375
2,8.80003,0.0909467
10,8.21269,0.0462787
6,13.2475,5.56231
6,13.2475,20.1487
9,7.48218,0.019657
9,7.48218,0.0613527
10,8.21269,0.0190538
8,8.44728,0.0505562
10,13.8214,3.42377
5,10.6564,0.0492192
5,7.43941,0.173985
4,6.27783,0.0589595
9,14.1555,1.03759
5,5.22769,0.125896
4,5.26528,0.062365
9,7.6844,0.0493368
10,10.6164,0.0826622
6,8.43022,0.059617
8,10.8608,0.07761
5,5.62982,0.0966961
4,11.1381,0.478737
5,9.85219,0.086203
5,8.0426,-1
3,11.8237,8.7379
6,7.42662,0.0812167
5,8.24367,0.152315
2,10.4,13.7312
9,7.07773,0.0448614
4,7.89792,0.0170429
4,8.91047,0.0593897
4,7.89792,0.0491841
6,12.6453,9.63861
8,12.6709,1.61212
4,13.1632,0.251152
6,12.6453,12.3468
3,9.81965,0.0815998
5,8.44473,0.0510257
6,13.8496,-1
6,10.2367,0.236493
2,6.60002,0.0222594
1,12.2179,0.0161483
9,5.45997,0.0836385
1,10.0147,0.0887282
3,13.4269,11.0176
6,9.43382,0.0906426
3,8.81765,0.0184198
9,12.1333,0.101107
4,11.3406,0.118895
10,7.41146,0.0147353
6,12.846,22.9494
1,12.6185,0.0629901
4,7.29038,0.0917641
1,7.21058,0.176429
3,11.2225,6.03099
8,5.4304,0.0477923
2,13.8,1.26278
8,10.8608,3.74256
6,13.6489,10.2714
2,10.4,-1
8,5.63152,0.0999286
1,6.40941,0.157354
5,11.2596,0.0864803
10,8.01238,0.0794862
5,6.03195,0.178564
1,14.0206,0.282145
2,11,0.786211
8,5.63152,0.0550022
2,8.60003,0.0665893
1,12.8188,0.253404
5,5.22769,0.0825163
2,6.40002,0.133367
1,9.61411,0.0378302
5,8.84686,0.076161
3,7.21444,0.189952
2,9.20003,0.0784276
6,8.2295,0.183419
5,9.85219,0.177943
9,12.7399,0.017578
4,12.3532,0.0649829
9,5.86441,0.0515626
5,6.63515,0.11308
1,6.20911,0.033752
5,5.62982,0.121208
1,13.8203,23.9834
1,10.4153,0.136635
6,6.82446,0.100877
6,11.441,3.30853
9,5.45997,0.0713932
6,6.42302,0.136602
4,12.1506,0.260609
1,7.81146,0.151592
9,6.67329,0.0244422
6,11.2403,0.115932
5,9.65112,0.187301
10,6.00929,0.0221012
7,10.6875,13.5426
10,7.81207,0.0634338
4,8.30294,0.03256
10,11.618,0.0674832
1,11.0162,0.10773
10,10.6164,-1
7,12.704,8.90315
3,5.21043,0.0429016
8,6.43603,0.0267468
8,13.8777,21.0017
5,7.23834,0.0495032
8,6.2349,0.0218272
5,12.6671,9.88725
9,11.1222,0.0611705
3,8.41685,0.0116535
4,9.72051,0.0846958
2,12,13.3178
3,11.4229,4.25964
10,14.0217,23.4284
7,13.309,9.34148
6,7.2259,0.161451
3,6.81364,0.0312262
8,10.0563,0.0196211
4,8.30294,-1
4,8.91047,0.0251451
7,9.88089,0.0851385
9,8.6955,0.119151
6,10.6381,4.59481
5,8.0426,0.122288
2,12.2,14.6624
5,6.83621,0.126662
6,12.2439,13.8764
1,6.00882,0.0771437
8,6.03377,0.114522
4,7.4929,0.0820463
1,10.4153,0.108995
3,10.6213,5.23792
7,9.67924,0.549986
6,9.43382,0.0229631
4,10.9356,0.187843
3,5.41083,0.107452
8,9.25179,0.236311
9,12.1333,3.70233
7,11.8974,0.187866
3,5.41083,0.0741165
7,11.8974,0.351821
5,12.0639,-1
6,10.4374,3.38516
8,7.84391,0.0312715
7,10.6875,0.107596
7,8.67098,0.091702
5,10.8575,0.224633
9,12.3355,0.102495
10,6.40991,-1
1,13.8203,20.8523
9,12.1333,11.0312
6,12.0432,4.01629
8,6.63715,0.0389173
3,14.0281,17.7872
1,13.0191,2.58749
1,8.41234,0.169339
3,6.21243,0.0433097
6,6.2223,0.0642635
8,11.263,0.201736
9,12.3355,0.0235332
7,10.8891,0.123265
7,6.25117,0.101898
7,12.9056,20.481
9,10.111,0.0474005
10,6.00929,0.0275784
10,7.01084,-1
6,5.21871,-1
5,12.466,9.32969
9,13.9532,1.17071
8,10.2574,-1
7,9.67924,0.163209
2,9.20003,0.072597
1,9.41381,0.0427892
5,12.0639,0.0781439
4,6.27783,-1
8,7.24053,0.0298803
7,13.1073,12.7627
8,7.64278,0.0399559
9,7.6844,0.0817737
4,12.7582,0.00821345
3,7.41484,0.0267365
2,9.40003,0.133119
1,10.215,0.0519317
5,9.65112,-1
8,12.0675,11.9839
4,6.07532,0.077567
6,11.2403,0.466133
8,13.2743,4.84845
10,12.8198,24.2982
1,8.61264,0.0351327
7,9.07428,0.0111761
6,9.43382,0.227305
9,11.1222,0.105083
4,6.07532,0.0766768
2,6.40002,0.0498005
6,14.0504,4.88882
7,10.8891,0.088775
6,10.2367,3.04268
10,8.61331,0.0202168
5,9.45006,0.103563
5,5.62982,0.0739648
9,5.25775,0.0322547
4,5.6703,0.132402
8,5.22927,-1
8,8.24616,0.0616883
8,7.24053,0.0806237
10,5.60867,0.0617877
5,12.466,0.217724
2,12.6,21.7316
4,13.3657,0.568621
9,7.27996,0.105161
1,13.62,16.5105
10,13.6211,16.3651
1,12.4182,7.9701
7,11.6957,0.190001
4,13.1632,18.5982
10,9.41455,0.196515
3,12.6253,4.40147
5,14.0746,4.95771
6,10.8389,0.0675978
2,12.2,18.945
6,5.62015,0.185448
2,7.00002,0.0406317
7,8.87263,0.0880069
4,9.11298,0.0575104
7,10.8891,4.43484
6,13.2475,2.84561
5,6.63515,0.0348852
9,5.86441,0.0802774
7,9.67924,0.107753
5,7.03728,0.0702834
4,8.30294,0.0554709
2,6.60002,0.0509152
2,9.00003,0.0997821
2,5.80002,0.136438
10,8.21269,0.11703
5,7.03728,0.0910771
9,10.5155,0.0792968
5,5.42876,0.0411559
3,9.41885,8.48567
8,5.4304,0.052607
6,12.2439,3.2545
1,9.8144,0.148419
8,11.6653,0.13104
1,8.41234,-1
9,9.50439,0.0813459
8,9.45291,0.0518504
7,13.5106,11.2392
1,8.41234,0.0278749
9,13.751,0.19381
5,11.8628,0.178182
7,8.67098,0.0825978
6,8.63094,0.211105
6,10.036,0.130302
3,6.41283,0.0477971
4,11.3406,0.0300334
2,13.2,16.1236
6,13.0468,10.5542
10,7.61176,0.128431
3,9.61925,0.173067
7,14.1156,15.4167
5,7.23834,0.213173
2,13.8,11.6093
4,13.7707,0.261285
5,6.43408,0.24565
8,6.43603,0.0270758
6,10.2367,0.026462
10,8.01238,0.12412
2,14,3.66135
10,12.2189,0.0500021
8,11.0619,0.0523503
3,7.41484,0.0753795
1,11.0162,0.0132678
8,5.83265,0.0336989
6,8.43022,0.155106
6,7.42662,0.084113
3,5.41083,0.068486
9,12.9421,0.104327
8,11.263,1.1283
1,5.80852,0.0926726
4,13.5682,0.0763528
10,7.41146,0.0436108
4,7.89792,0.0397598
9,5.66219,0.0275596
9,13.5488,5.74659
10,11.017,0.0191015
6,9.2331,0.11355
1,10.8159,0.141129
10,11.4176,0.0299742
10,7.61176,0.121704
4,13.1632,3.88463
6,12.4446,1.67667
2,13.6,9.12489
3,12.8257,12.7433
5,14.0746,28.2865
2,7.80003,0.0487942
4,5.46779,0.0527285
8,12.4698,17.1563
10,9.81517,0.171602
5,13.4714,0.843685
6,12.6453,0.488143
2,11,10.7173
7,11.0908,15.1625
3,7.61524,0.197174
1,14.0206,0.268142
6,12.2439,4.87145
4,6.07532,0.00588306
7,5.64622,0.0201312
5,5.42876,-1
8,13.6766,24.1139
8,6.2349,0.0449151
4,6.48034,0.0986817
4,11.5431,0.342379
5,8.84686,0.11002
5,10.8575,0.124482
4,8.30294,0.0248572
4,14.1757,14.6737
1,6.80999,0.0570615
9,13.3466,0.475863
7,8.87263,-1
5,10.4554,0.0748969
10,5.60867,-1
4,8.30294,0.0300107
5,5.83089,0.0259239
6,9.83526,0.0186893
7,10.4858,0.35071
3,12.4249,12.1428
7,12.099,0.501859
1,12.2179,24.1787
7,12.5023,0.0934141
2,11.2,0.284117
8,11.0619,1.7387
6,13.8496,11.3566
2,13,17.4822
9,11.1222,0.116724
8,13.6766,0.527994
6,11.441,11.4097
7,13.309,9.34148
10,12.8198,0.562331
4,14.1757,19.4384
6,7.02518,0.0465374
6,7.42662,0.152359
5,10.4554,0.124011
8,5.4304,0.0475335
6,10.036,0.178486
4,10.1255,0.0457095
4,8.70796,0.0422715
5,13.8735,6.14268
2,8.40003,0.0730544
10,7.61176,0.0617902
3,8.01604,-1
2,12.4,12.0564
4,11.5431,0.0797151
5,8.6458,0.108681
5,11.0586,0.0352982
10,8.413,0.0265384
5,9.24899,0.101592
4,13.7707,8.99649
1,8.21205,0.0951946
8,8.44728,0.0630496
2,6.80002,0.0371443
4,10.1255,0.0635165
10,5.80898,0.0403113
3,12.0241,6.36841
10,12.2189,0.0246508
9,7.27996,0.0871481
8,13.0732,0.184947
10,6.81053,0.0662675
6,7.82806,0.235655
7,6.85613,0.114457
4,7.08787,-1
8,14.0788,16.8448
3,13.2265,12.8947
10,9.01393,0.011735
4,9.92302,0.0598047
6,5.41943,0.0192014
